open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,open_time
2025-09-18 00:00:00+00:00,0.4,1.3679,0.4,1.0589,162956382.0,1758239999999,182310419.67672,1352488,81960476.6,91777663.2852,0,
2025-09-19 00:00:00+00:00,1.0589,1.0594,0.889,0.9302,42280048.2,1758326399999,40245110.26001,295180,21013808.9,20011749.58374,0,
2025-09-20 00:00:00+00:00,0.9301,1.0371,0.8832,0.9909,42443718.7,1758412799999,41507152.69885,303197,21103522.9,20630100.03012,0,
2025-09-21 00:00:00+00:00,0.9908,1.2069,0.9883,1.0516,53577770.9,1758499199999,58070091.55917,358922,26583776.3,28858606.44575,0,
2025-09-22 00:00:00+00:00,1.0518,1.1096,0.8795,0.9407,27701045.6,1758585599999,26827246.63797,215238,12735419.2,12350135.65821,0,
2025-09-23 00:00:00+00:00,0.9406,1.5358,0.9307,1.5054,128121430.0,1758671999999,158402454.82637,1190594,65030204.4,80478292.35828,0,
2025-09-24 00:00:00+00:00,1.505,1.52,1.142,1.1577,50146893.4,1758758399999,64596876.04767,472478,23396617.7,30116628.8639,0,
2025-09-25 00:00:00+00:00,1.1577,1.2013,0.9902,1.1831,40335630.6,1758844799999,43378782.21714,385938,20065245.9,21606791.91686,0,
2025-09-26 00:00:00+00:00,1.1832,1.2079,1.076,1.1685,36342294.6,1758931199999,41797594.04203,369104,18242244.3,20989231.98336,0,
2025-09-27 00:00:00+00:00,1.1686,1.198,1.0512,1.0629,26680563.6,1759017599999,29383741.84283,319752,13129454.0,14455999.86475,0,
2025-09-28 00:00:00+00:00,1.0628,1.1587,0.9658,1.0133,56485220.4,1759103999999,58897058.22809,680235,27905489.5,29103734.52654,0,
2025-09-29 00:00:00+00:00,1.0133,1.0395,0.8297,0.8761,25111275.5,1759190399999,22842975.90729,326381,12171072.5,11065914.33811,0,
2025-09-30 00:00:00+00:00,0.8761,0.9473,0.8222,0.9243,59500889.9,1759276799999,52000173.63202,689104,30112935.7,26306367.21545,0,
2025-10-01 00:00:00+00:00,0.9243,1.1221,0.8614,0.9254,195501736.9,1759363199999,176813302.65782,1510013,95235516.9,86125955.66894,0,
2025-10-02 00:00:00+00:00,0.9255,0.9347,0.8513,0.879,795442991.3,1759449599999,716748649.10938,2338665,393999721.5,355029993.34815,0,
2025-10-03 00:00:00+00:00,0.879,1.0225,0.8631,0.9613,23843329.2,1759535999999,22420486.3042,351354,12076542.4,11367514.81817,0,
2025-10-04 00:00:00+00:00,0.9613,0.9954,0.9257,0.9542,14459619.3,1759622399999,13903806.86618,227354,7116206.4,6843230.78496,0,
2025-10-05 00:00:00+00:00,0.9542,0.976,0.8211,0.8496,24307253.0,1759708799999,21709362.36789,315120,12320938.8,10989771.34417,0,
2025-10-06 00:00:00+00:00,0.8497,0.8691,0.825,0.8519,18525798.6,1759795199999,15594282.59226,169234,9432607.3,7938575.07235,0,
2025-10-07 00:00:00+00:00,0.852,0.8596,0.7731,0.7781,8763602.7,1759881599999,7153975.40653,92059,4482234.2,3664350.02791,0,
2025-10-08 00:00:00+00:00,0.7781,0.7943,0.7559,0.784,8643656.7,1759967999999,6672325.75155,142028,4132992.9,3191316.79213,0,
2025-10-09 00:00:00+00:00,0.7839,0.7839,0.7095,0.7358,17555124.4,1760054399999,12949558.84243,207256,9453096.3,6967200.44768,0,
2025-10-10 00:00:00+00:00,0.7358,0.757,0.2109,0.639,29271596.6,1760140799999,18229531.02786,282295,15088018.3,9459886.68282,0,
2025-10-11 00:00:00+00:00,0.6385,0.6905,0.6118,0.6567,19967101.3,1760227199999,13233396.83484,281953,9152021.6,6059902.04678,0,
2025-10-12 00:00:00+00:00,0.6568,0.7066,0.6424,0.6864,10527136.6,1760313599999,7077224.38235,188079,5361931.7,3607754.05848,0,
2025-10-13 00:00:00+00:00,0.6865,0.7184,0.6656,0.7164,10334712.7,1760399999999,7131027.05854,182277,5012346.7,3459812.03205,0,
2025-10-14 00:00:00+00:00,0.7164,0.7324,0.6416,0.7141,14487086.2,1760486399999,9892552.85608,223358,6186627.5,4250347.49622,0,
2025-10-15 00:00:00+00:00,0.7141,0.7257,0.6621,0.6717,6112446.4,1760572799999,4272340.71537,124434,3161838.9,2212718.73374,0,
2025-10-16 00:00:00+00:00,0.6718,0.7118,0.6473,0.6487,7956671.8,1760659199999,5399344.70316,159349,3863821.9,2623966.56311,0,
2025-10-17 00:00:00+00:00,0.6488,0.6672,0.6319,0.6364,6443926.9,1760745599999,4161198.77396,149573,3120236.3,2015060.22483,0,
2025-10-18 00:00:00+00:00,0.6365,0.6374,0.6133,0.6236,2257860.9,1760831999999,1411342.28194,37999,994098.9,621686.02517,0,
2025-10-19 00:00:00+00:00,0.6237,0.6365,0.614,0.6265,1798658.2,1760918399999,1125856.71387,39047,882102.7,552192.67674,0,
2025-10-20 00:00:00+00:00,0.6264,0.6643,0.6149,0.6507,6682198.5,1761004799999,4207126.56422,87730,2851723.0,1799893.88386,0,
2025-10-21 00:00:00+00:00,0.6509,0.6729,0.6293,0.6324,6077812.9,1761091199999,3922107.30093,94631,3235312.2,2089689.33542,0,
2025-10-22 00:00:00+00:00,0.6323,0.6667,0.6197,0.6611,9268111.0,1761177599999,5946049.50183,107925,4865106.0,3124723.41412,0,
2025-10-23 00:00:00+00:00,0.6611,0.6754,0.6374,0.6518,5622604.1,1761263999999,3670482.19914,66172,2696294.5,1761902.95009,0,
2025-10-24 00:00:00+00:00,0.6517,0.6694,0.6435,0.6517,5479566.1,1761350399999,3584441.74951,49288,2592233.0,1696043.30662,0,
2025-10-25 00:00:00+00:00,0.6519,0.6546,0.6409,0.652,1484378.1,1761436799999,961174.89956,24194,696713.9,451388.87429,0,
2025-10-26 00:00:00+00:00,0.652,0.6896,0.6505,0.6682,3232398.1,1761523199999,2168048.87736,39513,1573550.9,1055149.3288,0,
2025-10-27 00:00:00+00:00,0.6684,0.673,0.6484,0.6489,1520164.0,1761609599999,1001778.33664,18899,636387.7,419642.21742,0,
2025-10-28 00:00:00+00:00,0.6488,0.6562,0.6383,0.6417,3151241.2,1761695999999,2030997.21063,32644,1262876.6,815030.99488,0,
2025-10-29 00:00:00+00:00,0.6416,0.653,0.6384,0.6479,2532531.8,1761782399999,1634837.34803,18964,897535.5,579535.38127,0,
2025-10-30 00:00:00+00:00,0.648,0.6524,0.636,0.6408,3086990.4,1761868799999,1984856.8814,34442,1462712.6,940610.01569,0,
2025-10-31 00:00:00+00:00,0.6409,0.6923,0.6346,0.6682,4032915.2,1761955199999,2641364.92554,46766,1911021.1,1252397.71507,0,
2025-11-01 00:00:00+00:00,0.6688,0.6815,0.661,0.6656,2009631.0,1762041599999,1345648.96267,25075,1031305.0,690712.50751,0,
2025-11-02 00:00:00+00:00,0.6655,0.6847,0.6645,0.6707,1445687.3,1762127999999,973361.7496,22359,738646.1,497353.45681,0,
2025-11-03 00:00:00+00:00,0.6706,0.6936,0.6532,0.6598,4578374.0,1762214399999,3055692.4134,55897,2081273.9,1391622.4575,0,
2025-11-04 00:00:00+00:00,0.6597,0.6965,0.6521,0.6801,5600490.0,1762300799999,3769602.59727,54286,2972303.0,2001971.15176,0,
2025-11-05 00:00:00+00:00,0.6802,0.7421,0.668,0.7213,6120165.6,1762387199999,4302016.02948,76598,3007667.3,2116543.81961,0,
2025-11-06 00:00:00+00:00,0.7215,0.7871,0.6819,0.6858,8630097.7,1762473599999,6230711.58298,142894,4283367.7,3093788.98705,0,
2025-11-07 00:00:00+00:00,0.6858,0.7568,0.6809,0.7314,4608406.7,1762559999999,3282519.69439,79774,2329751.6,1658069.35993,0,
2025-11-08 00:00:00+00:00,0.7314,0.8,0.7186,0.7799,19222272.8,1762646399999,14641765.25681,250872,9669213.8,7374375.00707,0,
2025-11-09 00:00:00+00:00,0.7798,0.8202,0.7314,0.8098,3804785.8,1762732799999,2965892.56354,81241,1868616.3,1459519.32524,0,
2025-11-10 00:00:00+00:00,0.8099,0.8309,0.7804,0.8089,3263834.4,1762819199999,2620387.61287,83464,1557474.2,1249736.51603,0,
2025-11-11 00:00:00+00:00,0.8084,0.8478,0.796,0.8146,3483593.6,1762905599999,2851867.11481,76908,1700993.8,1392176.64536,0,
2025-11-12 00:00:00+00:00,0.8145,0.8338,0.786,0.8102,2057011.2,1762991999999,1658782.6852,54078,1017665.2,820645.74131,0,
2025-11-13 00:00:00+00:00,0.8103,0.88,0.806,0.8218,3843221.0,1763078399999,3187166.54995,80676,1951362.9,1617629.93804,0,
2025-11-14 00:00:00+00:00,0.8217,0.8334,0.7527,0.7834,2854168.8,1763164799999,2258151.87798,76798,1375483.0,1088408.94779,0,
2025-11-15 00:00:00+00:00,0.7833,0.8145,0.7802,0.7911,1136223.0,1763251199999,907798.11714,30904,515360.2,411630.41479,0,
2025-11-16 00:00:00+00:00,0.791,0.8109,0.7309,0.748,3113405.7,1763337599999,2400059.71064,60798,1223966.1,945784.18234,0,
2025-11-17 00:00:00+00:00,0.7479,0.7627,0.7245,0.7422,1626778.9,1763423999999,1207287.64578,28590,865954.1,642666.24175,0,
2025-11-18 00:00:00+00:00,0.7423,0.7558,0.7136,0.7232,2526840.5,1763510399999,1848470.45789,48309,1211994.5,885924.93229,0,
2025-11-19 00:00:00+00:00,0.7231,0.7382,0.705,0.7269,2700869.5,1763596799999,1948508.05096,41878,1363885.1,983751.36027,0,
2025-11-20 00:00:00+00:00,0.7269,0.7485,0.6779,0.7268,4442193.7,1763683199999,3172168.98556,71082,2258983.1,1610986.13389,0,
2025-11-21 00:00:00+00:00,0.7267,0.7413,0.7036,0.7239,4681773.2,1763769599999,3354764.55759,70425,2231057.4,1599532.48815,0,
2025-11-22 00:00:00+00:00,0.724,0.7384,0.7101,0.7143,1915893.8,1763855999999,1380310.38093,32209,1048544.8,755066.93085,0,
2025-11-23 00:00:00+00:00,0.7142,0.732,0.71,0.7206,1373960.1,1763942399999,987311.05545,24200,749851.2,538865.00733,0,
2025-11-24 00:00:00+00:00,0.7206,0.735,0.6935,0.7263,2789114.1,1764028799999,1988246.87024,44158,1326204.9,945398.40356,0,
2025-11-25 00:00:00+00:00,0.7263,0.7405,0.7157,0.7322,2051124.7,1764115199999,1493146.21775,32972,906939.9,660951.12318,0,
2025-11-26 00:00:00+00:00,0.7323,0.757,0.7209,0.7401,1538022.2,1764201599999,1130393.63905,28748,797873.2,586448.46655,0,
2025-11-27 00:00:00+00:00,0.7403,0.7633,0.73,0.7596,1548836.2,1764287999999,1146774.07383,23860,738636.1,547190.04476,0,
2025-11-28 00:00:00+00:00,0.7597,0.7716,0.7402,0.7426,1789347.3,1764374399999,1351605.91088,30053,849273.8,641841.61147,0,
2025-11-29 00:00:00+00:00,0.7426,0.7624,0.7248,0.7371,1806456.5,1764460799999,1339201.03287,33117,825618.2,611988.68732,0,
2025-11-30 00:00:00+00:00,0.737,0.7549,0.7234,0.7348,1684514.7,1764547199999,1242050.11981,31949,853238.5,629502.22594,0,
2025-12-01 00:00:00+00:00,0.7348,0.7489,0.7255,0.738,4341807.2,1764633599999,3191708.097,88280,2157909.2,1586213.53141,0,
2025-12-02 00:00:00+00:00,0.7382,0.8013,0.7308,0.7403,3832776.5,1764719999999,2890338.37225,60284,1846980.8,1390552.59893,0,
2025-12-03 00:00:00+00:00,0.7404,0.8445,0.7345,0.7657,5848753.1,1764806399999,4575925.74269,105810,2861507.6,2238875.1262,0,
2025-12-04 00:00:00+00:00,0.7658,0.9333,0.7558,0.8604,17530624.3,1764892799999,15266961.57656,322110,9009609.0,7848101.19964,0,
2025-12-05 00:00:00+00:00,0.8605,0.8805,0.7954,0.8057,6312779.4,1764979199999,5221892.88424,125800,3012488.2,2493902.65739,0,
2025-12-06 00:00:00+00:00,0.8056,0.8189,0.7726,0.7856,2516247.4,1765065599999,1976354.97787,57926,1017058.6,798816.72624,0,
2025-12-07 00:00:00+00:00,0.7855,0.8288,0.7784,0.8021,4227217.0,1765151999999,3401663.40117,93749,2000471.7,1610583.69145,0,
2025-12-08 00:00:00+00:00,0.8022,0.8123,0.7786,0.796,2141523.3,1765238399999,1704711.81854,54498,1006645.2,801327.52424,0,
2025-12-09 00:00:00+00:00,0.7959,0.8291,0.7942,0.8125,2326661.4,1765324799999,1888270.69081,54553,1051812.1,853999.77248,0,
2025-12-10 00:00:00+00:00,0.8126,0.8495,0.8051,0.8293,2801672.3,1765411199999,2327905.97489,56795,1355311.0,1126005.43312,0,
2025-12-11 00:00:00+00:00,0.8293,1.2026,0.8116,0.9319,38750253.8,1765497599999,38508017.98746,723609,20366890.8,20172274.91472,0,
2025-12-12 00:00:00+00:00,0.9319,0.9412,0.8199,0.8362,9734241.8,1765583999999,8499713.72801,210693,4723809.6,4133813.0845,0,
2025-12-13 00:00:00+00:00,0.8361,0.8503,0.7757,0.7766,4863234.9,1765670399999,3895204.25645,97846,2292923.6,1835743.90415,0,
2025-12-14 00:00:00+00:00,0.7765,0.8365,0.7601,0.788,7399448.0,1765756799999,5864284.68276,152241,3554856.4,2816462.39177,0,
2025-12-15 00:00:00+00:00,0.7883,0.8021,0.7659,0.7671,3704624.1,1765843199999,2903554.18684,65856,1749038.0,1370204.5744,0,
2025-12-16 00:00:00+00:00,0.767,0.7805,0.7554,0.7724,2414482.6,1765929599999,1847386.97763,43259,1316295.6,1006657.43873,0,
2025-12-17 00:00:00+00:00,0.7723,0.8157,0.7612,0.8001,4821916.0,1766015999999,3810252.37409,85794,2491040.8,1967772.25937,0,
