open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,open_time.1,open_time
2025-10-03 00:00:00+00:00,1.55,2.07,1.55,1.873,14454507.24,1759535999999,28152953.10452,169915,7166493.08,13977444.5651,0,,
2025-10-04 00:00:00+00:00,1.873,1.908,1.809,1.854,5710764.91,1759622399999,10609968.9518,83208,2789764.49,5187842.57626,0,,
2025-10-05 00:00:00+00:00,1.855,1.917,1.824,1.885,3219855.7,1759708799999,6049528.88755,43702,1420102.0,2670090.9016,0,,
2025-10-06 00:00:00+00:00,1.885,2.01,1.834,1.917,23607394.66,1759795199999,44702615.26986,721560,11939842.4,22622926.84968,0,,
2025-10-07 00:00:00+00:00,1.916,1.952,1.773,1.779,6922446.59,1759881599999,13080066.14488,116168,3261989.59,6167098.04331,0,,
2025-10-08 00:00:00+00:00,1.779,1.818,1.744,1.789,3633241.84,1759967999999,6458131.25939,73500,1809204.95,3216954.16149,0,,
2025-10-09 00:00:00+00:00,1.79,1.794,1.665,1.705,4240246.85,1760054399999,7283788.60537,87702,2058509.84,3537970.35771,0,,
2025-10-10 00:00:00+00:00,1.706,1.706,0.557,1.361,12468376.96,1760140799999,17369465.63917,181278,6205567.56,8679488.81039,0,,
2025-10-11 00:00:00+00:00,1.361,1.979,1.322,1.608,14348534.19,1760227199999,23250800.8374,240332,6553527.8,10645025.47589,0,,
2025-10-12 00:00:00+00:00,1.608,2.046,1.574,1.967,12529712.14,1760313599999,23286260.57383,217422,5601277.63,10465796.55222,0,,
2025-10-13 00:00:00+00:00,1.967,2.017,1.917,1.982,7146834.16,1760399999999,14163826.54528,132626,3415929.22,6778906.89254,0,,
2025-10-14 00:00:00+00:00,1.983,2.0,1.745,1.989,6530949.43,1760486399999,12094264.54481,146350,3042010.74,5627495.998,0,,
2025-10-15 00:00:00+00:00,1.988,2.082,1.855,1.902,8076881.9,1760572799999,15915823.80906,192614,3890401.08,7679450.0095,0,,
2025-10-16 00:00:00+00:00,1.902,2.0,1.744,1.777,7896450.86,1760659199999,15044240.43175,179015,3638114.91,6930229.99081,0,,
2025-10-17 00:00:00+00:00,1.778,1.81,1.611,1.775,14559917.47,1760745599999,24521498.2541,303919,6957572.11,11711594.14008,0,,
2025-10-18 00:00:00+00:00,1.775,1.918,1.767,1.892,26452342.26,1760831999999,48430590.06844,427792,12727967.56,23303226.14047,0,,
2025-10-19 00:00:00+00:00,1.892,2.041,1.808,1.937,185774365.2,1760918399999,360175561.15274,1750276,91052822.16,176573221.9595,0,,
2025-10-20 00:00:00+00:00,1.936,2.245,1.885,1.932,557724080.59,1761004799999,1125664229.47359,2767428,274430671.29,554009608.11595,0,,
2025-10-21 00:00:00+00:00,1.932,2.02,1.822,1.853,4510732.21,1761091199999,8579699.13911,61449,1980612.76,3776082.66947,0,,
2025-10-22 00:00:00+00:00,1.853,1.862,1.771,1.821,2902813.23,1761177599999,5290173.51539,34548,1118507.29,2037223.84297,0,,
