open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,open_time.1,open_time
2023-07-19 00:00:00+00:00,1913.15,7666.66,1901.42,1906.34,168.8058,1689811199999,329744.089788,2648,48.2473,95355.89307,0,,
2023-07-20 00:00:00+00:00,1904.17,1988.27,1895.97,1908.39,30.9053,1689897599999,59544.223177,1240,13.5125,26055.594537,0,,
2023-07-21 00:00:00+00:00,1905.42,1921.07,1899.39,1910.44,8.3715,1689983999999,15977.936942,284,3.3668,6427.535912,0,,
2023-07-22 00:00:00+00:00,1907.96,1980.0,1870.39,1882.08,12.7535,1690070399999,24325.701806,345,7.2145,13772.055961,0,,
2023-07-23 00:00:00+00:00,1882.46,1918.37,1873.72,1904.35,18.3539,1690156799999,35026.318225,380,12.5223,23936.063638,0,,
2023-07-24 00:00:00+00:00,1909.65,1920.85,1812.0,1870.1,14.1102,1690243199999,26393.12912,394,6.2702,11734.341518,0,,
2023-07-25 00:00:00+00:00,1869.95,1889.58,1862.23,1875.14,8.7091,1690329599999,16312.706435,302,3.3935,6361.443749,0,,
2023-07-26 00:00:00+00:00,1875.15,1911.67,1859.85,1889.88,12.6465,1690415999999,23732.204627,463,3.7434,7034.48832,0,,
2023-07-27 00:00:00+00:00,1896.16,1974.85,1867.87,1876.4,23.2569,1690502399999,43941.019237,736,8.5781,16264.818161,0,,
2023-07-28 00:00:00+00:00,1878.24,1921.85,1865.47,1894.07,14.1161,1690588799999,26709.897556,379,3.6457,6904.220547,0,,
2023-07-29 00:00:00+00:00,1892.62,1911.09,1885.16,1901.38,13.2413,1690675199999,25077.157031,242,2.5735,4877.750479,0,,
2023-07-30 00:00:00+00:00,1901.38,1911.09,1871.2,1881.95,8.7492,1690761599999,16569.318091,264,2.9854,5659.402605,0,,
2023-07-31 00:00:00+00:00,1883.63,1921.29,1869.93,1879.28,12.6499,1690847999999,23858.85642,357,4.568,8646.924591,0,,
2023-08-01 00:00:00+00:00,1874.94,1889.57,1827.1,1889.57,22.7608,1690934399999,42479.04966,374,4.0025,7444.685357,0,,
2023-08-02 00:00:00+00:00,1889.03,1894.22,1842.09,1854.23,32.8608,1691020799999,61501.531718,712,5.5745,10431.86029,0,,
2023-08-03 00:00:00+00:00,1856.71,1884.69,1841.27,1850.51,20.3449,1691107199999,37855.687053,373,11.6462,21727.242937,0,,
2023-08-04 00:00:00+00:00,1851.3,1912.5,1828.79,1848.61,35.188,1691193599999,65294.148145,715,7.3798,13811.551104,0,,
2023-08-05 00:00:00+00:00,1847.06,1863.47,1844.29,1858.89,15.0888,1691279999999,27961.54945,313,4.6136,8558.769187,0,,
2023-08-06 00:00:00+00:00,1856.99,1873.48,1842.65,1847.95,21.0759,1691366399999,39062.803151,482,6.4608,11982.238187,0,,
2023-08-07 00:00:00+00:00,1853.41,1873.5,1823.09,1847.37,16.5228,1691452799999,30554.831407,459,5.8387,10812.010644,0,,
2023-08-08 00:00:00+00:00,1848.03,1892.21,1845.79,1873.18,16.8811,1691539199999,31444.824839,500,9.2349,17223.485633,0,,
2023-08-09 00:00:00+00:00,1878.77,1892.21,1864.35,1876.57,14.2624,1691625599999,26803.672737,453,6.6853,12588.127256,0,,
2023-08-10 00:00:00+00:00,1880.78,1892.19,1864.66,1876.24,15.0629,1691711999999,28205.540094,346,4.5321,8490.987553,0,,
2023-08-11 00:00:00+00:00,1875.84,1878.27,1859.47,1869.55,9.4402,1691798399999,17628.867582,249,2.9378,5488.645145,0,,
2023-08-12 00:00:00+00:00,1868.75,1879.69,1866.63,1873.85,15.9389,1691884799999,29818.511732,374,5.001,9352.214491,0,,
2023-08-13 00:00:00+00:00,1870.76,1892.21,1857.58,1861.91,22.8703,1691971199999,42821.276596,496,9.0826,17017.988853,0,,
2023-08-14 00:00:00+00:00,1861.78,1878.99,1856.32,1869.54,19.3383,1692057599999,36084.253235,448,7.9108,14757.059444,0,,
2023-08-15 00:00:00+00:00,1870.73,1914.88,1827.48,1852.5,57.9461,1692143999999,107959.093815,817,14.3982,27060.047215,0,,
2023-08-16 00:00:00+00:00,1855.25,1867.06,1816.39,1832.19,28.5168,1692230399999,52675.845208,548,4.1315,7636.54313,0,,
2023-08-17 00:00:00+00:00,1832.19,1836.45,1564.62,1704.54,80.8996,1692316799999,140618.369072,1791,17.4201,30210.410954,0,,
2023-08-18 00:00:00+00:00,1702.28,1722.46,1663.36,1688.48,44.7404,1692403199999,75592.982935,771,7.1875,12202.22044,0,,
2023-08-19 00:00:00+00:00,1680.26,1715.78,1671.23,1690.09,22.0433,1692489599999,37090.250558,444,4.9382,8332.834635,0,,
2023-08-20 00:00:00+00:00,1688.03,1713.93,1684.16,1708.06,27.4706,1692575999999,46567.479436,579,10.8307,18374.442109,0,,
2023-08-21 00:00:00+00:00,1708.06,1708.65,1671.29,1685.38,10.9769,1692662399999,18565.736583,342,4.685,7931.848565,0,,
2023-08-22 00:00:00+00:00,1685.87,1690.77,1606.59,1660.08,11.2524,1692748799999,18644.693471,381,2.321,3857.16965,0,,
2023-08-23 00:00:00+00:00,1654.77,1816.81,1648.14,1696.45,39.2391,1692835199999,66412.845933,915,10.0378,17153.99377,0,,
2023-08-24 00:00:00+00:00,1697.6,1717.08,1657.71,1674.14,15.4968,1692921599999,26035.505591,395,4.3233,7294.995376,0,,
2023-08-25 00:00:00+00:00,1688.89,1693.0,1657.04,1676.41,10.8927,1693007999999,18211.500019,232,3.0794,5153.12837,0,,
2023-08-26 00:00:00+00:00,1672.72,1684.79,1664.53,1665.77,6.2732,1693094399999,10481.767903,113,1.7592,2944.77783,0,,
2023-08-27 00:00:00+00:00,1666.07,1742.99,1666.07,1678.37,14.9128,1693180799999,24983.105593,371,4.9445,8318.833499,0,,
2023-08-28 00:00:00+00:00,1674.15,1684.32,1650.0,1669.12,8.5213,1693267199999,14233.980535,188,1.0721,1799.118685,0,,
2023-08-29 00:00:00+00:00,1673.14,1783.95,1656.19,1751.27,10.4891,1693353599999,17923.205863,306,3.1424,5363.655537,0,,
2023-08-30 00:00:00+00:00,1762.18,1762.41,1719.23,1731.7,8.0258,1693439999999,13952.535827,234,1.4411,2525.493625,0,,
2023-08-31 00:00:00+00:00,1725.95,1769.29,1658.91,1686.2,61.508,1693526399999,105380.459507,797,38.6951,66664.892482,0,,
2023-09-01 00:00:00+00:00,1686.2,1688.89,1621.55,1652.96,28.9603,1693612799999,48240.715871,604,13.7321,22939.818567,0,,
2023-09-02 00:00:00+00:00,1658.08,1679.0,1647.48,1661.05,22.9933,1693699199999,38184.583659,505,5.2351,8727.899519,0,,
2023-09-03 00:00:00+00:00,1661.06,1679.0,1647.94,1665.66,30.5984,1693785599999,50752.703095,520,8.6392,14360.667618,0,,
2023-09-04 00:00:00+00:00,1658.03,1682.48,1643.37,1652.47,26.3298,1693871999999,43750.044297,450,3.9043,6507.970414,0,,
2023-09-05 00:00:00+00:00,1661.71,1690.02,1636.06,1662.67,47.447,1693958399999,78647.790315,613,7.9552,13249.821114,0,,
2023-09-06 00:00:00+00:00,1657.68,1688.89,1623.63,1656.87,33.4879,1694044799999,55498.720833,640,16.9455,28111.706969,0,,
2023-09-07 00:00:00+00:00,1662.03,1687.89,1648.1,1670.78,17.7422,1694131199999,29502.408485,501,4.3565,7259.951761,0,,
2023-09-08 00:00:00+00:00,1679.12,1695.46,1643.15,1662.0,21.7021,1694217599999,36139.227661,590,5.7622,9647.204208,0,,
2023-09-09 00:00:00+00:00,1670.16,1678.84,1652.88,1660.8,17.6508,1694303999999,29337.878655,463,5.2272,8722.851959,0,,
2023-09-10 00:00:00+00:00,1660.8,1676.68,1624.7,1650.06,138.6089,1694390399999,229607.687701,3185,59.0724,98189.637321,0,,
2023-09-11 00:00:00+00:00,1650.06,1656.49,1560.18,1573.47,26.3241,1694476799999,42380.239637,764,7.7759,12556.252659,0,,
2023-09-12 00:00:00+00:00,1573.47,1656.58,1573.47,1618.21,48.3456,1694563199999,78137.691903,842,34.598,55829.669367,0,,
2023-09-13 00:00:00+00:00,1616.16,1659.85,1605.16,1632.99,26.5313,1694649599999,43224.586495,734,10.7906,17648.502105,0,,
2023-09-14 00:00:00+00:00,1636.03,1671.83,1631.37,1650.55,47.94,1694735999999,79239.414365,1156,23.1676,38382.414118,0,,
2023-09-15 00:00:00+00:00,1655.19,1677.3,1637.46,1670.87,20.8819,1694822399999,34507.809384,616,8.5675,14170.667756,0,,
2023-09-16 00:00:00+00:00,1668.97,1678.5,1651.74,1659.15,29.7493,1694908799999,49493.238266,1340,13.0096,21678.413435,0,,
2023-09-17 00:00:00+00:00,1661.23,1681.21,1633.98,1644.36,36.2004,1694995199999,59829.426306,1171,10.854,17974.076245,0,,
2023-09-18 00:00:00+00:00,1650.2,1694.81,1626.19,1665.55,45.2849,1695081599999,75396.860992,1193,16.6771,27788.080451,0,,
2023-09-19 00:00:00+00:00,1666.14,1696.76,1655.0,1667.88,80.0538,1695167999999,133908.608819,1230,18.2864,30641.745486,0,,
2023-09-20 00:00:00+00:00,1667.01,1675.79,1631.54,1649.14,57.2696,1695254399999,95024.090747,1278,27.581,45781.975178,0,,
2023-09-21 00:00:00+00:00,1646.8,1650.68,1594.81,1613.95,29.7764,1695340799999,48290.428102,1104,11.5923,18779.934902,0,,
2023-09-22 00:00:00+00:00,1612.27,1644.0,1604.64,1621.37,39.0439,1695427199999,63459.88167,1136,15.4615,25186.090585,0,,
2023-09-23 00:00:00+00:00,1621.24,1635.23,1603.19,1620.77,24.8865,1695513599999,40317.598018,826,11.9349,19346.719216,0,,
2023-09-24 00:00:00+00:00,1620.7,1632.01,1600.0,1612.09,16.9397,1695599999999,27434.568976,825,6.0982,9893.778019,0,,
2023-09-25 00:00:00+00:00,1612.09,1626.52,1593.05,1612.66,15.1148,1695686399999,24318.186647,780,7.0205,11302.125664,0,,
2023-09-26 00:00:00+00:00,1619.31,1638.07,1603.08,1618.43,39.1902,1695772799999,63457.085482,689,7.9423,12890.958538,0,,
