open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,open_time.1,open_time
2024-09-13 00:00:00+00:00,0.3794,1.0,0.378,0.4108,119140682.9,1726271999999,50127181.19635,187205,60884762.2,25612850.40178,0,,
2024-09-14 00:00:00+00:00,0.4108,0.424,0.398,0.4058,57337773.0,1726358399999,23606081.22786,112969,27818764.7,11459708.18815,0,,
2024-09-15 00:00:00+00:00,0.4058,0.4083,0.3866,0.3887,46899265.9,1726444799999,18747022.8879,91896,21930250.2,8770774.45066,0,,
2024-09-16 00:00:00+00:00,0.3888,0.3925,0.3723,0.3759,50492523.2,1726531199999,19178259.35155,99985,25004238.2,9500997.25895,0,,
2024-09-17 00:00:00+00:00,0.3759,0.3907,0.3738,0.3816,42013067.4,1726617599999,16110626.47541,84064,20034072.6,7682478.0185,0,,
2024-09-18 00:00:00+00:00,0.3816,0.3902,0.3722,0.3902,36262880.5,1726703999999,13773088.8052,54369,17916107.9,6807554.91764,0,,
2024-09-19 00:00:00+00:00,0.3901,0.4021,0.3887,0.3991,47960327.1,1726790399999,19019654.31172,63910,24384187.5,9670165.53569,0,,
2024-09-20 00:00:00+00:00,0.3991,0.4099,0.3932,0.4014,44330075.6,1726876799999,17805192.88955,66404,23754919.1,9540389.04616,0,,
2024-09-21 00:00:00+00:00,0.4014,0.4117,0.396,0.4115,24164019.0,1726963199999,9751593.32973,38462,12400978.8,5003651.50668,0,,
2024-09-22 00:00:00+00:00,0.4115,0.4115,0.3926,0.401,32422905.4,1727049599999,13027360.45437,48740,16611064.7,6673455.78619,0,,
2024-09-23 00:00:00+00:00,0.401,0.4081,0.3941,0.4059,57233691.2,1727135999999,23132998.47374,67129,29785679.2,12042039.72501,0,,
2024-09-24 00:00:00+00:00,0.4059,0.4098,0.399,0.4092,64904002.3,1727222399999,26287525.1703,74416,33098955.5,13407471.88226,0,,
2024-09-25 00:00:00+00:00,0.4092,0.419,0.404,0.4095,51785161.0,1727308799999,21306691.30211,69755,25013173.2,10289861.54179,0,,
2024-09-26 00:00:00+00:00,0.4095,0.4323,0.4028,0.4257,65484907.0,1727395199999,27525475.42851,87544,32115173.8,13495768.50061,0,,
2024-09-27 00:00:00+00:00,0.4256,0.4383,0.4235,0.4336,68275519.1,1727481599999,29550433.29372,74730,35245337.4,15254839.38275,0,,
2024-09-28 00:00:00+00:00,0.4335,0.4375,0.4174,0.424,37578633.1,1727567999999,16024086.56715,52249,19008746.6,8100040.24041,0,,
2024-09-29 00:00:00+00:00,0.424,0.426,0.4135,0.4212,29921318.4,1727654399999,12586611.96882,41722,14247114.9,5993722.99108,0,,
2024-09-30 00:00:00+00:00,0.4213,0.4222,0.3933,0.3961,47318345.9,1727740799999,19297265.77373,77848,24391944.4,9950453.64184,0,,
2024-10-01 00:00:00+00:00,0.3962,0.4057,0.366,0.3759,76986610.9,1727827199999,29640043.85276,104727,36802032.0,14164301.89644,0,,
2024-10-02 00:00:00+00:00,0.3759,0.3873,0.3677,0.3734,57690463.9,1727913599999,21778156.87451,73937,28854333.1,10895325.0724,0,,
2024-10-03 00:00:00+00:00,0.3733,0.3791,0.365,0.3757,56375329.7,1727999999999,20981868.40119,73335,27323916.0,10163094.60716,0,,
2024-10-04 00:00:00+00:00,0.3758,0.3863,0.3749,0.3838,33844267.4,1728086399999,12884601.79029,45467,17149081.9,6529477.42899,0,,
2024-10-05 00:00:00+00:00,0.3839,0.3859,0.3759,0.3794,18287606.3,1728172799999,6977134.09565,28071,8959756.4,3418432.13174,0,,
2024-10-06 00:00:00+00:00,0.3794,0.3853,0.3772,0.3829,16842849.5,1728259199999,6426648.0327,24610,8780916.4,3350933.28239,0,,
2024-10-07 00:00:00+00:00,0.3828,0.39,0.3729,0.3742,42234723.6,1728345599999,16170736.97556,52283,22010921.7,8430861.56744,0,,
2024-10-08 00:00:00+00:00,0.3743,0.3798,0.3704,0.3765,32375604.7,1728431999999,12150295.05457,40344,16314227.6,6121646.43838,0,,
2024-10-09 00:00:00+00:00,0.3766,0.381,0.3611,0.3669,33397789.7,1728518399999,12413957.29526,44607,16682795.2,6203139.70078,0,,
2024-10-10 00:00:00+00:00,0.367,0.3701,0.3603,0.3686,23716393.9,1728604799999,8684939.68583,35031,11206093.5,4105629.93216,0,,
2024-10-11 00:00:00+00:00,0.3687,0.375,0.367,0.3735,25722729.9,1728691199999,9575093.15172,33820,13633745.8,5076586.51411,0,,
2024-10-12 00:00:00+00:00,0.3736,0.376,0.3707,0.3717,25370461.0,1728777599999,9469613.33124,37498,14452261.7,5394560.46277,0,,
2024-10-13 00:00:00+00:00,0.3718,0.3723,0.3609,0.3663,28000863.2,1728863999999,10254021.8911,42077,16377841.3,5995766.41915,0,,
2024-10-14 00:00:00+00:00,0.3664,0.3778,0.3632,0.3762,54927826.2,1728950399999,20473627.41892,59994,32014552.7,11932024.33257,0,,
2024-10-15 00:00:00+00:00,0.3762,0.3787,0.3612,0.3708,67512976.4,1729036799999,25084154.33057,76696,29583889.0,10990102.83641,0,,
2024-10-16 00:00:00+00:00,0.3707,0.3743,0.3668,0.3715,34210218.5,1729123199999,12678560.8205,47288,17282310.6,6404852.38232,0,,
2024-10-17 00:00:00+00:00,0.3715,0.3738,0.3612,0.3658,29143794.7,1729209599999,10689994.09464,37809,13698455.2,5023767.76715,0,,
2024-10-18 00:00:00+00:00,0.3658,0.3705,0.3643,0.3699,26560492.9,1729295999999,9767492.76878,43684,13077289.2,4808936.26327,0,,
2024-10-19 00:00:00+00:00,0.3698,0.377,0.3696,0.3718,24739765.7,1729382399999,9233697.7783,50284,12099814.2,4515398.57115,0,,
2024-10-20 00:00:00+00:00,0.3718,0.3859,0.3677,0.3853,51396687.8,1729468799999,19402740.16194,82704,26667338.5,10064780.94824,0,,
2024-10-21 00:00:00+00:00,0.3853,0.3882,0.3685,0.371,38582550.4,1729555199999,14561851.3,72175,19603561.7,7393982.9758,0,,
2024-10-22 00:00:00+00:00,0.3709,0.3745,0.3635,0.3668,41406032.2,1729641599999,15225647.29472,68472,19188443.8,7059253.3549,0,,
2024-10-23 00:00:00+00:00,0.3668,0.3671,0.3461,0.3552,51100498.6,1729727999999,18232096.13269,89438,24540733.4,8752516.32001,0,,
2024-10-24 00:00:00+00:00,0.3552,0.3596,0.3519,0.3562,31543548.7,1729814399999,11224754.07527,58277,14559755.1,5183028.5165,0,,
2024-10-25 00:00:00+00:00,0.3562,0.3567,0.3059,0.322,92061770.4,1729900799999,30832181.52759,126277,49366637.9,16531742.51077,0,,
2024-10-26 00:00:00+00:00,0.3221,0.3302,0.3186,0.329,55358418.7,1729987199999,18015113.80326,64703,26054762.9,8483435.06435,0,,
2024-10-27 00:00:00+00:00,0.3289,0.332,0.3255,0.3307,22614330.9,1730073599999,7442443.44693,38849,10872394.4,3578215.15641,0,,
2024-10-28 00:00:00+00:00,0.3308,0.3312,0.3126,0.3257,56429548.4,1730159999999,18248242.59809,78089,29948629.7,9682212.13702,0,,
2024-10-29 00:00:00+00:00,0.3256,0.3388,0.3239,0.335,83661644.5,1730246399999,27821761.74711,80203,42832360.4,14245568.67557,0,,
