open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,open_time.1,open_time.2,open_time
2020-01-15 00:00:00+00:00,348.35,362.89,312.62,339.99,498653.95613,1579132799999,168268576.6603907,336128,249365.27692,84193048.4323693,0,,,
2020-01-16 00:00:00+00:00,340.0,342.96,309.2,326.76,247311.30454,1579219199999,79851321.7911341,174227,120605.13597,38942817.5850405,0,,,
2020-01-17 00:00:00+00:00,326.58,383.92,319.46,368.0,395293.4218,1579305599999,138483570.7194507,262261,192533.63952,67497698.6330561,0,,,
2020-01-18 00:00:00+00:00,367.98,405.86,330.0,339.01,482356.86961,1579391999999,175836092.7182948,291290,236226.43251,86053358.7503249,0,,,
2020-01-19 00:00:00+00:00,338.79,366.27,319.78,339.61,305020.88339,1579478399999,104007649.5093384,194805,148246.82103,50539946.0238235,0,,,
2020-01-20 00:00:00+00:00,339.54,352.94,322.46,343.39,171058.37052,1579564799999,57808951.7364337,115364,86201.78412,29150681.1036786,0,,,
2020-01-21 00:00:00+00:00,343.38,348.22,332.05,343.5,107803.73807,1579651199999,36882075.8155764,84613,54182.73523,18541730.3691327,0,,,
2020-01-22 00:00:00+00:00,343.5,354.52,339.16,349.22,96093.49399,1579737599999,33254970.5619277,82325,49441.96039,17111782.9830413,0,,,
2020-01-23 00:00:00+00:00,349.11,350.15,316.36,325.21,135190.02823,1579823999999,45089583.3186888,116063,64813.04342,21620722.1124209,0,,,
2020-01-24 00:00:00+00:00,325.09,327.95,297.0,318.83,217601.81697,1579910399999,68563765.4685505,156252,106620.58802,33609739.1371971,0,,,
2020-01-25 00:00:00+00:00,318.82,319.27,305.1,310.13,100771.89962,1579996799999,31331217.5480974,83795,50547.16286,15718814.8778691,0,,,
2020-01-26 00:00:00+00:00,310.29,349.96,307.43,348.24,176481.76156,1580083199999,58473128.4146827,142468,91593.87553,30428703.5903194,0,,,
2020-01-27 00:00:00+00:00,348.25,378.19,347.65,362.86,248777.01991,1580169599999,90806168.9564323,190871,124856.57959,45593706.184859,0,,,
2020-01-28 00:00:00+00:00,362.9,385.38,360.26,378.6,210830.79139,1580255999999,78070864.54455,166313,101526.11743,37614609.6542424,0,,,
2020-01-29 00:00:00+00:00,378.43,396.31,375.8,380.26,200640.1964,1580342399999,77426438.0639321,158215,100891.60637,38931476.5700045,0,,,
2020-01-30 00:00:00+00:00,380.24,399.34,370.88,392.69,197841.16173,1580428799999,76640849.627221,143006,102027.15662,39519529.809841,0,,,
2020-01-31 00:00:00+00:00,392.52,394.99,364.16,374.86,146704.06246,1580515199999,55423289.4089182,118035,72249.18351,27301425.54817,0,,,
2020-02-01 00:00:00+00:00,374.89,389.64,372.31,380.08,106551.71789,1580601599999,40621518.285836,86607,53746.50152,20503970.7300161,0,,,
2020-02-02 00:00:00+00:00,380.16,387.7,368.91,377.34,98738.97527,1580687999999,37471282.4611552,85046,49126.01222,18656332.2584225,0,,,
2020-02-03 00:00:00+00:00,377.24,392.84,374.4,384.25,132459.04345,1580774399999,50751441.7557431,99635,64831.23815,24844443.9748226,0,,,
2020-02-04 00:00:00+00:00,384.19,389.5,372.38,380.93,111599.02261,1580860799999,42483323.546894,88591,50151.32495,19096850.4131444,0,,,
2020-02-05 00:00:00+00:00,380.95,445.46,378.72,444.92,254489.93106,1580947199999,105836654.9270182,213451,136149.55284,56623906.1027848,0,,,
2020-02-06 00:00:00+00:00,444.93,448.43,416.88,445.76,183772.05365,1581033599999,80673959.7025523,145713,92808.77119,40760716.9693552,0,,,
2020-02-07 00:00:00+00:00,445.69,459.7,432.12,439.21,152210.53024,1581119999999,67274029.3500404,115515,77412.84964,34214973.4032852,0,,,
2020-02-08 00:00:00+00:00,439.39,454.5,425.16,444.46,147309.77991,1581206399999,65395139.7746044,121062,76350.02979,33884446.9163001,0,,,
2020-02-09 00:00:00+00:00,444.46,460.55,434.79,449.72,149967.53436,1581292799999,67466627.4319264,112361,73675.81518,33151525.7407039,0,,,
2020-02-10 00:00:00+00:00,449.77,463.37,435.86,452.05,150905.28806,1581379199999,67617057.0368522,117749,76167.28401,34140714.3762615,0,,,
2020-02-11 00:00:00+00:00,452.0,469.32,440.44,461.89,149039.05207,1581465599999,67659665.3865869,123011,75993.47274,34515809.5790722,0,,,
2020-02-12 00:00:00+00:00,462.0,481.87,462.0,473.55,163282.70277,1581551999999,77303931.1924664,126333,84602.06112,40050731.5036638,0,,,
2020-02-13 00:00:00+00:00,473.55,484.98,457.7,477.32,174921.81401,1581638399999,82409293.1421421,164193,89509.15517,42188055.9782434,0,,,
2020-02-14 00:00:00+00:00,477.17,498.23,465.99,493.77,141147.43543,1581724799999,68454718.1981274,131819,71074.62234,34507898.587223,0,,,
2020-02-15 00:00:00+00:00,493.77,494.99,414.0,438.96,202082.72431,1581811199999,92418177.178317,188295,97860.32793,44797415.4909293,0,,,
2020-02-16 00:00:00+00:00,438.88,458.22,382.09,411.68,254154.92558,1581897599999,106719249.3598365,218805,118593.6989,49929164.7111674,0,,,
2020-02-17 00:00:00+00:00,411.81,417.09,367.0,412.99,366860.16592,1581983999999,143248942.5026291,309041,184518.92908,72077013.6584214,0,,,
2020-02-18 00:00:00+00:00,412.99,427.47,385.0,420.2,243144.07689,1582070399999,99294133.6178804,191013,123034.85059,50258442.7172057,0,,,
2020-02-19 00:00:00+00:00,420.38,423.7,370.0,378.46,146767.64105,1582156799999,59143558.2759321,139816,69838.13967,28159760.9306755,0,,,
2020-02-20 00:00:00+00:00,378.37,388.0,352.7,371.1,207799.23573,1582243199999,77566186.54953,207869,99654.34346,37188672.319279,0,,,
2020-02-21 00:00:00+00:00,370.88,388.88,367.23,377.74,135650.11257,1582329599999,51277503.7222841,123023,70506.82512,26643807.4815193,0,,,
2020-02-22 00:00:00+00:00,377.93,380.43,366.93,373.14,90739.12749,1582415999999,33916325.0202055,78583,45028.57028,16829045.0380154,0,,,
2020-02-23 00:00:00+00:00,372.99,404.42,372.24,401.57,119949.80434,1582502399999,46950831.2228896,97693,59910.62946,23452074.1996167,0,,,
2020-02-24 00:00:00+00:00,401.5,408.43,363.0,378.22,192156.78539,1582588799999,73902231.7660063,142853,93593.28887,36003605.0059539,0,,,
2020-02-25 00:00:00+00:00,378.08,379.85,343.99,353.07,181646.01154,1582675199999,65750084.0692088,147058,87380.81797,31661242.8479514,0,,,
2020-02-26 00:00:00+00:00,353.01,362.41,301.1,316.67,426041.48888,1582761599999,137797223.323517,300380,198285.43907,64207776.5220796,0,,,
2020-02-27 00:00:00+00:00,316.77,335.4,307.16,324.62,240590.21235,1582847999999,77933912.8908918,182016,120924.92834,39173249.4968036,0,,,
2020-02-28 00:00:00+00:00,324.48,329.34,298.95,314.97,224510.28774,1582934399999,70130499.3805259,177378,111495.61812,34826857.0145499,0,,,
2020-02-29 00:00:00+00:00,315.09,322.59,305.0,306.11,139466.90438,1583020799999,43689851.8482734,109670,64635.40391,20256533.4043224,0,,,
2020-03-01 00:00:00+00:00,305.9,325.0,304.13,311.9,150571.38912,1583107199999,47240577.2077197,132449,75016.70816,23530678.3938627,0,,,
2020-03-02 00:00:00+00:00,311.9,343.0,310.68,339.33,227311.54962,1583193599999,74009701.9100006,136188,115595.94663,37659269.5890241,0,,,
2020-03-03 00:00:00+00:00,339.33,339.38,321.13,329.61,175358.92439,1583279999999,57935379.0756588,122872,84698.56234,27982442.8878823,0,,,
2020-03-04 00:00:00+00:00,329.66,332.19,308.35,319.46,104895.17055,1583366399999,33733618.9686646,82721,50694.30001,16304976.0918344,0,,,
2020-03-05 00:00:00+00:00,319.58,343.46,319.36,337.1,152373.42593,1583452799999,51026054.8554992,124428,79296.73078,26559742.5372323,0,,,
2020-03-06 00:00:00+00:00,337.08,353.61,332.3,350.73,157186.64747,1583539199999,54443801.7785318,118164,80128.09734,27763746.9604731,0,,,
2020-03-07 00:00:00+00:00,350.74,351.11,327.09,330.92,116341.38746,1583625599999,39637127.7204655,79902,55598.80202,18956733.3867624,0,,,
2020-03-08 00:00:00+00:00,330.77,330.77,268.05,272.77,270727.90033,1583711999999,79803680.3334301,176283,126003.79289,37202975.0286929,0,,,
2020-03-09 00:00:00+00:00,272.9,280.29,252.13,273.0,382248.99619,1583798399999,102489684.976603,219343,183603.87319,49216367.9390335,0,,,
2020-03-10 00:00:00+00:00,273.04,277.95,262.8,271.79,160017.40439,1583884799999,43346595.9220534,116242,80625.75248,21837722.8076223,0,,,
2020-03-11 00:00:00+00:00,271.85,275.0,250.02,266.98,149899.32355,1583971199999,39503844.812906,122057,73414.20496,19346568.5586461,0,,,
2020-03-12 00:00:00+00:00,267.08,267.82,136.0,144.13,708864.98116,1584057599999,134580646.5102063,446231,337131.67271,64116598.9112798,0,,,
2020-03-13 00:00:00+00:00,144.13,189.67,129.0,177.46,1012301.98599,1584143999999,163870789.6803327,651550,506590.40153,82023572.6092514,0,,,
2020-03-14 00:00:00+00:00,177.46,180.4,163.94,167.2,272980.24732,1584230399999,46977681.4618208,171659,137124.75388,23598396.5330082,0,,,
2020-03-15 00:00:00+00:00,167.08,190.69,165.44,178.2,263894.36499,1584316799999,46091858.4897838,152788,130107.11891,22734261.165474,0,,,
2020-03-16 00:00:00+00:00,178.2,184.41,147.14,172.41,472884.60249,1584403199999,77858844.0061927,268493,233324.65548,38409559.5873419,0,,,
2020-03-17 00:00:00+00:00,172.45,188.27,168.73,182.41,306472.09152,1584489599999,55318174.6623329,188777,153320.30199,27687388.9787961,0,,,
2020-03-18 00:00:00+00:00,182.5,186.0,169.0,184.84,244333.93913,1584575999999,43730426.1995566,163271,122300.985,21896352.6307761,0,,,
2020-03-19 00:00:00+00:00,184.76,233.6,177.62,220.83,461455.1333,1584662399999,95332237.0668544,275623,235270.61046,48612891.7440913,0,,,
2020-03-20 00:00:00+00:00,220.83,246.06,190.44,215.1,534721.29657,1584748799999,119801153.1365186,324513,259586.7576,58196327.6345142,0,,,
2020-03-21 00:00:00+00:00,215.05,230.0,206.35,220.04,308157.88052,1584835199999,66847823.6143028,204745,150613.90353,32677708.5040567,0,,,
2020-03-22 00:00:00+00:00,219.96,233.0,199.58,202.73,308827.69076,1584921599999,65831662.9209225,200439,149396.67991,31853274.6906909,0,,,
2020-03-23 00:00:00+00:00,202.65,227.44,198.09,221.26,331523.29314,1585007999999,70286220.4586165,210138,162238.94645,34413044.8984202,0,,,
2020-03-24 00:00:00+00:00,221.23,230.47,217.37,227.24,226641.5096,1585094399999,50814995.2280625,152318,112767.31106,25293253.1628152,0,,,
2020-03-25 00:00:00+00:00,227.26,231.45,213.09,220.68,196578.91406,1585180799999,43538557.8314607,143037,97395.35828,21569409.4800614,0,,,
2020-03-26 00:00:00+00:00,220.71,228.43,218.11,227.76,162334.97321,1585267199999,36256400.8311478,123925,80485.61702,17977877.9947027,0,,,
2020-03-27 00:00:00+00:00,227.78,233.81,208.24,213.21,194988.91289,1585353599999,43928182.3707182,135394,93546.77886,21083793.4268666,0,,,
2020-03-28 00:00:00+00:00,213.32,217.13,201.82,213.89,225434.50561,1585439999999,47103940.4687575,153080,112434.73015,23497342.6410299,0,,,
2020-03-29 00:00:00+00:00,213.86,217.34,204.5,205.54,153829.50916,1585526399999,32368813.56783,102248,70153.812,14761822.374988,0,,,
2020-03-30 00:00:00+00:00,205.51,226.8,205.32,219.97,201359.31912,1585612799999,43717079.9308713,135735,101769.37399,22089848.809434,0,,,
2020-03-31 00:00:00+00:00,220.0,223.88,215.76,218.36,152582.6074,1585699199999,33538685.3481597,102906,77279.8657,16988144.1847349,0,,,
2020-04-01 00:00:00+00:00,218.44,224.96,211.24,223.74,198134.24068,1585785599999,43066001.2749639,126829,96497.88337,20980472.6346114,0,,,
2020-04-02 00:00:00+00:00,223.72,248.77,221.99,231.72,277839.53952,1585871999999,64545455.9709151,165045,138822.91264,32252002.1258243,0,,,
2020-04-03 00:00:00+00:00,231.84,241.96,214.0,236.09,191323.60359,1585958399999,45066757.848524,125858,90911.67596,21443176.2501957,0,,,
2020-04-04 00:00:00+00:00,236.09,242.17,231.88,238.02,130943.67133,1586044799999,30944250.5502517,84750,64443.33558,15235656.1333588,0,,,
2020-04-05 00:00:00+00:00,238.05,239.75,223.19,230.99,110988.28015,1586131199999,25897064.5561538,76505,51689.8943,12063155.628268,0,,,
2020-04-06 00:00:00+00:00,231.02,259.86,230.71,258.09,282642.74262,1586217599999,69391150.5771684,160789,146542.34736,35994380.7611685,0,,,
2020-04-07 00:00:00+00:00,258.08,265.65,246.7,252.52,241539.45207,1586303999999,62050524.4346701,155729,117098.00645,30085518.345313,0,,,
2020-04-08 00:00:00+00:00,252.52,280.25,250.01,267.31,486782.30826,1586390399999,130635537.1904884,247001,238432.97664,63954521.8347129,0,,,
2020-04-09 00:00:00+00:00,267.34,274.74,253.27,255.91,199027.37846,1586476799999,52218740.6167039,135556,99299.75526,26074365.1528294,0,,,
2020-04-10 00:00:00+00:00,255.88,258.9,225.35,232.7,328217.27947,1586563199999,78320305.0942593,182252,163283.90175,38987435.5537308,0,,,
2020-04-11 00:00:00+00:00,232.61,240.08,221.75,232.94,178953.21376,1586649599999,41566539.438303,116233,88531.90698,20564170.45285,0,,,
2020-04-12 00:00:00+00:00,232.93,244.79,226.88,233.09,172737.77899,1586735999999,40693741.4249751,104848,84771.11852,19966780.4333536,0,,,
2020-04-13 00:00:00+00:00,233.09,233.14,215.12,223.49,305494.57383,1586822399999,67908617.0664298,171542,152102.79494,33795437.1521688,0,,,
2020-04-14 00:00:00+00:00,223.44,228.56,219.0,223.2,203075.54043,1586908799999,45591480.3991429,114170,96650.55851,21688694.2437958,0,,,
2020-04-15 00:00:00+00:00,223.04,225.28,213.86,215.04,122359.78773,1586995199999,27043578.6554283,80876,59801.26266,13224022.4717249,0,,,
2020-04-16 00:00:00+00:00,214.97,239.85,206.3,234.95,298870.03799,1587081599999,67684020.5150303,168990,153134.91997,34689076.9387973,0,,,
2020-04-17 00:00:00+00:00,235.0,236.94,229.17,231.88,119139.34792,1587167999999,27720931.4077724,82780,58716.56751,13664229.091091,0,,,
2020-04-18 00:00:00+00:00,231.83,247.59,231.54,243.64,148102.99343,1587254399999,35502717.8980687,84102,79042.73823,18963289.7342981,0,,,
2020-04-19 00:00:00+00:00,243.63,244.97,229.0,231.27,124667.95811,1587340799999,29543819.7044422,89097,57760.76842,13693236.5248282,0,,,
2020-04-20 00:00:00+00:00,231.27,238.5,215.62,219.02,197183.19121,1587427199999,44753779.0574088,126322,96551.31698,21939130.6357643,0,,,
2020-04-21 00:00:00+00:00,219.02,223.5,215.03,219.42,126076.62108,1587513599999,27715498.8859749,84184,62127.01213,13659744.4147847,0,,,
2020-04-22 00:00:00+00:00,219.44,235.95,217.33,232.94,122547.73928,1587599999999,27851758.9045149,77666,62616.27345,14230933.4871129,0,,,
2020-04-23 00:00:00+00:00,233.08,247.0,225.83,237.4,189880.75558,1587686399999,44705766.6763986,105891,97394.7273,22918501.8226868,0,,,
2020-04-24 00:00:00+00:00,237.36,242.26,233.31,237.9,122513.60091,1587772799999,29222088.0863953,77625,56891.4102,13575261.6289203,0,,,
2020-04-25 00:00:00+00:00,237.9,245.76,235.04,238.07,94591.40958,1587859199999,22701042.9014915,72839,48141.71517,11558249.9144329,0,,,
2020-04-26 00:00:00+00:00,238.06,249.42,237.38,246.36,138116.3669,1587945599999,33450273.2896162,95437,69366.90641,16804262.1724738,0,,,
2020-04-27 00:00:00+00:00,246.35,248.07,234.02,242.75,187200.56808,1588031999999,45098427.4434883,108198,96300.29877,23206562.0837701,0,,,
2020-04-28 00:00:00+00:00,242.77,243.13,236.94,241.14,112366.41789,1588118399999,26988260.4568866,67618,52824.20207,12693397.9857584,0,,,
2020-04-29 00:00:00+00:00,241.14,262.81,241.03,257.77,267847.69583,1588204799999,67657414.7527363,167110,143428.372,36226428.7160157,0,,,
2020-04-30 00:00:00+00:00,257.71,275.57,245.01,250.05,331828.19055,1588291199999,86465696.5519461,192272,161658.27307,42189565.1905456,0,,,
2020-05-01 00:00:00+00:00,250.05,260.22,250.05,254.79,153693.78915,1588377599999,39196061.5774256,97371,70555.90564,17986294.4358708,0,,,
2020-05-02 00:00:00+00:00,254.79,261.0,252.2,260.84,103409.54202,1588463999999,26523960.5937977,77750,56547.59958,14512351.7117658,0,,,
2020-05-03 00:00:00+00:00,260.84,267.76,245.7,251.65,166679.52234,1588550399999,42835438.4476529,121373,78492.24568,20203486.6946796,0,,,
2020-05-04 00:00:00+00:00,251.69,252.61,236.0,245.75,151932.20063,1588636799999,36950403.5531263,105770,72360.65811,17613535.4064432,0,,,
2020-05-05 00:00:00+00:00,245.77,252.28,240.96,246.9,94957.68054,1588723199999,23410222.9153885,77117,47858.38836,11801024.3395915,0,,,
2020-05-06 00:00:00+00:00,246.92,253.91,239.95,241.32,119023.73336,1588809599999,29498813.5960891,88593,60049.91006,14896041.0785434,0,,,
2020-05-07 00:00:00+00:00,241.32,256.62,235.5,251.9,165995.0332,1588895999999,41066823.2238218,113096,84706.88515,20952103.0742905,0,,,
2020-05-08 00:00:00+00:00,251.94,265.83,247.85,260.3,199500.21611,1588982399999,51367251.8832343,124015,94966.21159,24450133.6235833,0,,,
2020-05-09 00:00:00+00:00,260.16,277.46,258.51,265.24,265358.79287,1589068799999,71439831.0169753,156439,130141.48672,35044727.0473143,0,,,
2020-05-10 00:00:00+00:00,265.26,265.72,221.33,232.56,364945.21343,1589155199999,85459810.9660982,221955,182144.11836,42623798.3105818,0,,,
2020-05-11 00:00:00+00:00,232.68,238.0,216.52,235.16,264827.64401,1589241599999,60973004.3378378,171569,127761.08813,29422537.1897869,0,,,
2020-05-12 00:00:00+00:00,235.17,239.4,228.42,233.23,146776.566,1589327999999,34403807.8714075,99017,71998.79256,16880421.0906901,0,,,
2020-05-13 00:00:00+00:00,233.25,242.0,231.74,239.41,104151.89988,1589414399999,24611138.9717561,78151,53147.84863,12558049.0362319,0,,,
2020-05-14 00:00:00+00:00,239.34,245.82,233.83,242.61,173327.58715,1589500799999,41690161.5404362,110979,87259.30525,20997148.1273687,0,,,
2020-05-15 00:00:00+00:00,242.51,243.39,230.93,235.21,115625.77262,1589587199999,27512541.3966773,81934,57293.58839,13638209.0890826,0,,,
2020-05-16 00:00:00+00:00,235.11,240.9,233.64,236.45,106699.94829,1589673599999,25331205.5192757,71051,53315.90339,12659279.1371075,0,,,
2020-05-17 00:00:00+00:00,236.45,247.43,235.61,240.73,105516.29912,1589759999999,25415298.9233948,66182,55344.05615,13325537.6018676,0,,,
2020-05-18 00:00:00+00:00,240.74,255.75,240.25,248.5,159970.51046,1589846399999,39738599.9307778,92934,76115.09797,18913380.6886156,0,,,
2020-05-19 00:00:00+00:00,248.49,250.94,242.36,246.74,110402.72204,1589932799999,27197455.5524694,70346,54269.1253,13367037.6345542,0,,,
2020-05-20 00:00:00+00:00,246.83,247.66,235.0,239.85,127884.72984,1590019199999,31087312.7766422,73408,60955.51951,14826459.4023889,0,,,
2020-05-21 00:00:00+00:00,239.79,243.0,220.65,228.22,149841.8009,1590105599999,34764458.8687515,92849,70193.92541,16279737.5030265,0,,,
2020-05-22 00:00:00+00:00,228.17,236.69,225.0,234.67,111783.65323,1590191999999,25935407.5665064,70884,56879.94571,13201152.7851584,0,,,
2020-05-23 00:00:00+00:00,234.67,240.0,231.96,234.11,89247.90245,1590278399999,21007990.2332464,55823,43366.57717,10210525.0375585,0,,,
2020-05-24 00:00:00+00:00,234.12,237.48,222.41,223.0,91313.85972,1590364799999,21103565.916836,61614,43726.33549,10110194.5506811,0,,,
2020-05-25 00:00:00+00:00,222.91,233.28,220.96,230.55,80902.6915,1590451199999,18511913.6103816,55395,39575.1455,9057276.5586988,0,,,
2020-05-26 00:00:00+00:00,230.56,231.27,223.91,228.01,68127.54164,1590537599999,15531968.058896,51032,33566.94163,7652597.7478904,0,,,
2020-05-27 00:00:00+00:00,228.0,234.8,227.03,232.85,74807.73248,1590623999999,17288848.8854634,55979,38188.42105,8821795.1026246,0,,,
2020-05-28 00:00:00+00:00,232.85,241.0,228.85,239.86,112645.49877,1590710399999,26398382.331636,68991,59005.46322,13835144.2660818,0,,,
2020-05-29 00:00:00+00:00,239.91,243.99,233.05,238.43,84354.78895,1590796799999,20143520.3323894,64009,41286.02765,9859979.0045632,0,,,
2020-05-30 00:00:00+00:00,238.35,253.75,236.2,252.38,129920.53092,1590883199999,31830770.5399478,87128,70975.79232,17388583.0873468,0,,,
