open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,open_time.1,open_time.2,open_time
2025-09-01 00:00:00+00:00,0.2,0.478,0.2,0.2335,3885050969.0,1756771199999,996450099.59235,1561709,1953944615.7,504551557.41609,0,,,
2025-09-02 00:00:00+00:00,0.2335,0.2602,0.2156,0.2271,2049194844.4,1756857599999,482030882.42442,626335,1050900244.1,247487492.76687,0,,,
2025-09-03 00:00:00+00:00,0.2271,0.2345,0.2093,0.2173,938469371.5,1756943999999,208440159.00652,401567,447842236.2,99615600.51011,0,,,
2025-09-04 00:00:00+00:00,0.2172,0.2186,0.1611,0.1867,2578099926.3,1757030399999,472230816.39192,968037,1256470758.5,230102715.60241,0,,,
2025-09-05 00:00:00+00:00,0.1866,0.1928,0.1736,0.1812,1197014524.6,1757116799999,220249910.66841,537355,577406308.9,106279062.45398,0,,,
2025-09-06 00:00:00+00:00,0.1812,0.22,0.1802,0.2162,1340046809.7,1757203199999,268496326.28818,637443,631991504.5,126562886.83529,0,,,
2025-09-07 00:00:00+00:00,0.2162,0.2449,0.2146,0.2251,1429508177.6,1757289599999,328818585.03364,764073,668735895.0,153896024.34112,0,,,
2025-09-08 00:00:00+00:00,0.2252,0.2332,0.2016,0.2111,1358523933.1,1757375999999,288312225.9448,622583,689568698.9,146328236.06521,0,,,
2025-09-09 00:00:00+00:00,0.2111,0.2235,0.1912,0.2006,846687631.1,1757462399999,175155440.02586,452832,412363918.7,85186563.92608,0,,,
2025-09-10 00:00:00+00:00,0.2006,0.2125,0.1952,0.2019,602526840.6,1757548799999,122732691.7392,350239,292980948.3,59723135.34343,0,,,
2025-09-11 00:00:00+00:00,0.2019,0.2058,0.1858,0.1999,551120436.3,1757635199999,109044911.4853,281854,256437586.2,50760259.10368,0,,,
2025-09-12 00:00:00+00:00,0.1998,0.2125,0.1939,0.2071,520689244.4,1757721599999,106210116.85911,242447,256176510.8,52288614.12524,0,,,
2025-09-13 00:00:00+00:00,0.2071,0.226,0.2021,0.2253,573313727.9,1757807999999,121915286.06867,273910,278691054.0,59344451.63612,0,,,
2025-09-14 00:00:00+00:00,0.2253,0.2408,0.2052,0.2104,1397789547.7,1757894399999,309123099.66564,677606,652187527.6,144753262.86831,0,,,
2025-09-15 00:00:00+00:00,0.2104,0.223,0.2038,0.2168,906614915.1,1757980799999,194660129.4221,433700,434482585.0,93506633.6625,0,,,
2025-09-16 00:00:00+00:00,0.2167,0.2259,0.2131,0.2241,564085863.2,1758067199999,124663429.44185,288409,294551385.4,65175429.83537,0,,,
2025-09-17 00:00:00+00:00,0.224,0.2249,0.2072,0.2205,461956069.2,1758153599999,100778732.58149,238886,216805204.5,47358727.48181,0,,,
2025-09-18 00:00:00+00:00,0.2204,0.2259,0.2177,0.2202,359800387.7,1758239999999,79675381.00203,157804,169996883.9,37659728.79933,0,,,
2025-09-19 00:00:00+00:00,0.2201,0.2378,0.2136,0.2233,941373197.8,1758326399999,212060086.69619,395930,430805462.2,97265153.55331,0,,,
2025-09-20 00:00:00+00:00,0.2233,0.2286,0.2176,0.2245,423969436.3,1758412799999,94180294.58573,168017,208759210.7,46366268.93981,0,,,
2025-09-21 00:00:00+00:00,0.2246,0.2565,0.2239,0.2436,1074191220.4,1758499199999,259246095.86371,530908,531586083.5,128362073.74835,0,,,
2025-09-22 00:00:00+00:00,0.2436,0.2453,0.2017,0.2122,1019148938.0,1758585599999,222519607.59569,474457,485913778.8,105998717.39032,0,,,
2025-09-23 00:00:00+00:00,0.2121,0.2143,0.1926,0.1967,655730922.4,1758671999999,131817643.34447,340972,315108350.1,63330958.46099,0,,,
2025-09-24 00:00:00+00:00,0.1968,0.2059,0.191,0.1977,339807965.3,1758758399999,67908176.84846,267389,165849145.1,33148026.69218,0,,,
2025-09-25 00:00:00+00:00,0.1977,0.2046,0.1814,0.1923,681808877.5,1758844799999,133502949.69799,456761,308188883.1,60341023.96252,0,,,
2025-09-26 00:00:00+00:00,0.1924,0.2151,0.1897,0.2101,467410292.4,1758931199999,93873772.32827,325476,228102414.0,45831030.80934,0,,,
2025-09-27 00:00:00+00:00,0.2102,0.2117,0.2024,0.2065,208454278.5,1759017599999,43215000.76168,170745,94425978.7,19587438.92414,0,,,
2025-09-28 00:00:00+00:00,0.2066,0.2228,0.2032,0.2207,397740609.4,1759103999999,84718102.07612,264052,199532422.2,42570978.28313,0,,,
2025-09-29 00:00:00+00:00,0.2208,0.2209,0.2002,0.2013,490163259.7,1759190399999,101951001.60666,306099,198856596.1,41568977.17496,0,,,
2025-09-30 00:00:00+00:00,0.2013,0.2038,0.192,0.1962,408980734.6,1759276799999,80917188.13598,260507,161702570.5,31982635.21708,0,,,
2025-10-01 00:00:00+00:00,0.1961,0.2093,0.1941,0.2056,313986744.5,1759363199999,63156906.2047,190929,157202903.3,31628877.51642,0,,,
2025-10-02 00:00:00+00:00,0.2057,0.2098,0.2009,0.2082,254118638.8,1759449599999,52372217.86653,167860,119670755.6,24676043.58271,0,,,
2025-10-03 00:00:00+00:00,0.2083,0.2119,0.198,0.2013,383402114.8,1759535999999,78029070.01915,231974,176333354.4,35909814.32665,0,,,
2025-10-04 00:00:00+00:00,0.2012,0.2038,0.1967,0.2006,127125723.0,1759622399999,25512118.116,106164,58524532.4,11749192.75023,0,,,
2025-10-05 00:00:00+00:00,0.2006,0.2041,0.1966,0.1996,169673181.4,1759708799999,34113252.56484,101253,80378832.5,16177666.89284,0,,,
2025-10-06 00:00:00+00:00,0.1996,0.2019,0.1975,0.1992,163855014.0,1759795199999,32715687.02466,96909,78720309.3,15722829.51075,0,,,
2025-10-07 00:00:00+00:00,0.1992,0.2001,0.1803,0.1822,530389071.3,1759881599999,100535037.95815,232323,267468635.7,50662100.13601,0,,,
2025-10-08 00:00:00+00:00,0.1821,0.189,0.1723,0.186,406562311.6,1759967999999,73178137.38811,216760,198030300.4,35641329.69988,0,,,
2025-10-09 00:00:00+00:00,0.186,0.1868,0.1725,0.1793,247306803.9,1760054399999,44066267.2504,146329,107859820.2,19212909.18453,0,,,
2025-10-10 00:00:00+00:00,0.1794,0.1809,0.0715,0.1248,1386857008.1,1760140799999,199324900.73459,703239,698638952.3,100800134.88688,0,,,
2025-10-11 00:00:00+00:00,0.1247,0.137,0.1183,0.1225,672061859.5,1760227199999,86231069.02308,318827,348120431.6,44656798.01873,0,,,
2025-10-12 00:00:00+00:00,0.1226,0.1501,0.1161,0.1411,679932263.8,1760313599999,87733739.7831,285047,350898443.4,45415074.8031,0,,,
2025-10-13 00:00:00+00:00,0.1411,0.1526,0.1362,0.1521,350151478.5,1760399999999,50377631.64789,193385,167711979.1,24135918.0745,0,,,
2025-10-14 00:00:00+00:00,0.152,0.152,0.1338,0.1441,486794639.3,1760486399999,69558511.29982,243595,216275752.6,30917451.84537,0,,,
2025-10-15 00:00:00+00:00,0.1442,0.1481,0.1359,0.1386,212530250.0,1760572799999,30103515.06945,143192,104903561.3,14870358.66416,0,,,
2025-10-16 00:00:00+00:00,0.1385,0.1478,0.1321,0.1356,219926766.2,1760659199999,30811104.17095,177385,109528467.3,15358845.83989,0,,,
2025-10-17 00:00:00+00:00,0.1355,0.1371,0.1216,0.1297,240571268.4,1760745599999,30825048.87873,159340,118913072.1,15229578.41472,0,,,
2025-10-18 00:00:00+00:00,0.1297,0.1328,0.1282,0.1305,71039670.5,1760831999999,9260631.38713,54679,35249056.9,4595839.42099,0,,,
2025-10-19 00:00:00+00:00,0.1305,0.1339,0.1273,0.1315,118355668.9,1760918399999,15549068.38302,72002,56534977.0,7429214.88396,0,,,
2025-10-20 00:00:00+00:00,0.1314,0.1353,0.1285,0.1321,122192046.4,1761004799999,16166729.50955,87785,58222046.6,7704316.03708,0,,,
2025-10-21 00:00:00+00:00,0.1321,0.136,0.1255,0.126,206427043.4,1761091199999,26958729.52134,155523,101955782.0,13307945.61929,0,,,
2025-10-22 00:00:00+00:00,0.126,0.1292,0.1187,0.1222,239825006.3,1761177599999,29794578.3164,146941,118812479.3,14756965.01475,0,,,
2025-10-23 00:00:00+00:00,0.1223,0.1542,0.122,0.142,418755973.0,1761263999999,58100234.90102,298636,208853834.3,29011153.48848,0,,,
2025-10-24 00:00:00+00:00,0.1419,0.1448,0.1346,0.1361,238633373.9,1761350399999,33353508.61801,163999,110764835.6,15474552.69381,0,,,
2025-10-25 00:00:00+00:00,0.1361,0.1417,0.1326,0.1378,155652110.7,1761436799999,21022279.56727,81056,73084643.3,9875729.73942,0,,,
2025-10-26 00:00:00+00:00,0.1377,0.1507,0.1369,0.1505,244493110.3,1761523199999,35381059.79745,186651,121413648.1,17587702.98096,0,,,
2025-10-27 00:00:00+00:00,0.1505,0.1555,0.1423,0.1477,248197429.0,1761609599999,36894049.97989,176758,111092398.6,16547093.1246,0,,,
2025-10-28 00:00:00+00:00,0.1476,0.1501,0.1337,0.138,188445049.8,1761695999999,26898479.21662,157494,95242773.5,13614428.54978,0,,,
2025-10-29 00:00:00+00:00,0.138,0.1569,0.1377,0.145,433306135.2,1761782399999,64484706.21265,283695,209165504.6,31129248.25786,0,,,
2025-10-30 00:00:00+00:00,0.1449,0.1491,0.1326,0.137,310676396.4,1761868799999,43257273.40478,225269,143036108.1,19895430.92907,0,,,
2025-10-31 00:00:00+00:00,0.137,0.1405,0.1333,0.1373,154705544.0,1761955199999,21229786.61401,108241,77076555.6,10576632.66167,0,,,
2025-11-01 00:00:00+00:00,0.1372,0.142,0.1351,0.1387,104439756.1,1762041599999,14419189.52632,71253,50867532.9,7023570.04272,0,,,
2025-11-02 00:00:00+00:00,0.1388,0.1393,0.1308,0.135,109113700.1,1762127999999,14749009.57688,74373,52989477.6,7166835.67258,0,,,
2025-11-03 00:00:00+00:00,0.1351,0.1354,0.108,0.1157,289572062.1,1762214399999,34981327.6746,178646,131914903.4,15926386.48667,0,,,
2025-11-04 00:00:00+00:00,0.1157,0.1171,0.1056,0.1136,396056134.8,1762300799999,44038912.68864,271447,190021880.6,21136585.63759,0,,,
2025-11-05 00:00:00+00:00,0.1135,0.1243,0.1067,0.1236,290178154.3,1762387199999,34192949.97692,206638,140567789.9,16558660.72226,0,,,
2025-11-06 00:00:00+00:00,0.1237,0.1239,0.1126,0.115,145120081.1,1762473599999,17090802.1509,109860,71764535.9,8454103.04764,0,,,
2025-11-07 00:00:00+00:00,0.1149,0.128,0.1125,0.1253,214781894.1,1762559999999,25779598.84921,164102,101778388.6,12229068.99531,0,,,
2025-11-08 00:00:00+00:00,0.1253,0.1269,0.1209,0.1245,114064028.1,1762646399999,14141811.07298,78269,57712997.7,7155573.30359,0,,,
2025-11-09 00:00:00+00:00,0.1245,0.1278,0.1195,0.1265,112541116.2,1762732799999,13925269.57452,61147,55784752.9,6908947.0122,0,,,
2025-11-10 00:00:00+00:00,0.1265,0.1736,0.1253,0.1543,1143092610.2,1762819199999,178057722.25609,759373,515039685.7,80301784.16905,0,,,
2025-11-11 00:00:00+00:00,0.1544,0.1598,0.1463,0.1502,293005124.6,1762905599999,44991913.56952,200992,131746445.2,20229380.6181,0,,,
2025-11-12 00:00:00+00:00,0.1502,0.1666,0.1398,0.1447,297786634.6,1762991999999,45471191.19816,212797,150024935.4,22913453.89593,0,,,
2025-11-13 00:00:00+00:00,0.1447,0.1546,0.1401,0.145,201691943.3,1763078399999,29652961.27637,173751,93474083.1,13752535.34499,0,,,
2025-11-14 00:00:00+00:00,0.1449,0.1544,0.1329,0.1428,256937340.3,1763164799999,36834374.29649,213842,113063410.5,16238244.19431,0,,,
2025-11-15 00:00:00+00:00,0.1429,0.1504,0.137,0.1453,163940061.1,1763251199999,23648517.75292,122551,78825962.4,11363388.31035,0,,,
2025-11-16 00:00:00+00:00,0.1453,0.1502,0.1377,0.1411,210409561.2,1763337599999,30547499.29369,177557,91796271.2,13322365.39706,0,,,
2025-11-17 00:00:00+00:00,0.1412,0.1514,0.1318,0.1373,203747209.0,1763423999999,28787806.85691,181863,106051213.9,14973251.3378,0,,,
2025-11-18 00:00:00+00:00,0.1373,0.146,0.1348,0.1406,187226272.9,1763510399999,26257036.13709,138231,87300290.0,12248600.47111,0,,,
2025-11-19 00:00:00+00:00,0.1406,0.1443,0.1296,0.1383,123278121.2,1763596799999,16933689.93713,108280,55453341.9,7631854.85414,0,,,
2025-11-20 00:00:00+00:00,0.1383,0.1436,0.1295,0.1315,122264451.7,1763683199999,16842575.81932,109685,59639467.5,8229538.25749,0,,,
2025-11-21 00:00:00+00:00,0.1315,0.1465,0.1127,0.1452,456846491.7,1763769599999,59846648.61618,308485,222174283.1,29086611.27481,0,,,
2025-11-22 00:00:00+00:00,0.1453,0.1595,0.1377,0.1525,357602988.7,1763855999999,52961933.40995,299639,178398046.4,26413668.02853,0,,,
2025-11-23 00:00:00+00:00,0.1525,0.1536,0.1463,0.1527,139888070.6,1763942399999,20962815.04792,112222,67921335.9,10182344.03158,0,,,
2025-11-24 00:00:00+00:00,0.1527,0.1683,0.1443,0.154,357380373.4,1764028799999,55493216.55986,245006,177250404.4,27563958.52834,0,,,
2025-11-25 00:00:00+00:00,0.1539,0.1663,0.1535,0.1648,256479662.8,1764115199999,40841302.2998,206629,131484866.5,20952020.52661,0,,,
2025-11-26 00:00:00+00:00,0.1648,0.176,0.1566,0.1651,298756279.4,1764201599999,49403207.41587,213275,159854234.3,26443695.94023,0,,,
2025-11-27 00:00:00+00:00,0.1651,0.1673,0.1574,0.1635,113364684.7,1764287999999,18383291.02965,98762,52126111.4,8455469.95861,0,,,
2025-11-28 00:00:00+00:00,0.1635,0.1672,0.1582,0.16,117482671.7,1764374399999,19010539.5946,91170,58852242.2,9520331.81503,0,,,
2025-11-29 00:00:00+00:00,0.16,0.1613,0.1579,0.1602,46602370.7,1764460799999,7445590.72516,41523,21147131.7,3380153.56915,0,,,
2025-11-30 00:00:00+00:00,0.1603,0.1626,0.1555,0.1593,78732725.8,1764547199999,12549260.61248,48695,40552169.0,6468771.39009,0,,,
2025-12-01 00:00:00+00:00,0.1594,0.1598,0.1423,0.1535,347752071.0,1764633599999,52746152.01011,216437,163848814.7,24721824.33382,0,,,
2025-12-02 00:00:00+00:00,0.1535,0.1638,0.1503,0.1606,131488949.0,1764719999999,20803154.9106,101177,63415276.8,10029074.05832,0,,,
2025-12-03 00:00:00+00:00,0.1605,0.1648,0.1565,0.1608,89540820.6,1764806399999,14376138.57476,85708,44527040.6,7150858.33496,0,,,
2025-12-04 00:00:00+00:00,0.1608,0.1627,0.1509,0.1533,69970484.9,1764892799999,10977582.53575,62897,30460436.2,4787187.38541,0,,,
2025-12-05 00:00:00+00:00,0.1533,0.1555,0.1483,0.1509,57067354.6,1764979199999,8684989.7124,60901,25765898.9,3925778.41536,0,,,
2025-12-06 00:00:00+00:00,0.151,0.1522,0.148,0.1511,25783720.5,1765065599999,3865776.04872,26199,11511165.2,1726584.59744,0,,,
2025-12-07 00:00:00+00:00,0.151,0.1526,0.1432,0.1484,44929758.6,1765151999999,6658279.96544,48158,22772892.8,3374166.56525,0,,,
2025-12-08 00:00:00+00:00,0.1484,0.1568,0.1476,0.1508,61851805.2,1765238399999,9390678.46393,60434,30178629.0,4582367.56603,0,,,
2025-12-09 00:00:00+00:00,0.1508,0.1588,0.1479,0.1516,67802647.7,1765324799999,10388798.7253,75707,32917913.1,5042260.99158,0,,,
